Time (s),dln[SiH2(2)]/dln[k1]: SiH4(1)=SiH2(2)+H2(3),dln[SiH2(2)]/dln[k2]: Si2H6(4)=SiH4(1)+SiH2(2),dln[SiH2(2)]/dln[k3]: Si2H6(4)=H2(3)+SiH3SiH(5),dln[SiH2(2)]/dln[k5]: SiH2(2)+SiH2(2)=H4Si2(7),dln[SiH2(2)]/dln[k12]: H3Si(8)+H3Si(8)=Si2H6(4),dln[SiH2(2)]/dln[k23]: H2(3)+H3Si2(12)=H5Si2(11),dln[SiH2(2)]/dln[k30]: Si2H6(4)+HSi(10)=H7Si3(31),dln[SiH2(2)]/dln[k33]: SiH4(1)+H3Si2(12)=H7Si3(31),dln[SiH2(2)]/dG[SiH4(1)],dln[SiH2(2)]/dG[SiH2(2)],dln[SiH2(2)]/dG[H2(3)],dln[SiH2(2)]/dG[Si2H6(4)],dln[SiH2(2)]/dG[H3Si(8)],dln[SiH2(2)]/dG[HSi(10)],dln[SiH2(2)]/dG[H3Si2(12)]
0.4076824029410595,-0.11978751637222708,-0.034025280432642101,-0.64386066449100987,-0.0080466258988265826,-0.0071561288212196039,-0.0031100597919204707,-0.0056718198018383941,-0.0057153696445353709,-0.19878594277265141,-0.54245648850116457,-0.16129763480978249,0.36145277098677647,0.0061136551270578017,0.0049997498673514679,0.0035520640188346705
0.41381641892897547,-0.12118076559103982,-0.034113204318697528,-0.64522236610080974,-0.0080485707650632243,-0.0070404837428420649,-0.0030792984035024422,-0.0056451944359021079,-0.0056880032881061662,-0.2004215189641462,-0.54245365823361991,-0.16049257942465139,0.3623232128751771,0.0060200576981934732,0.0050004865010238016,0.0035409217076499519
0.41995043491689144,-0.12251308401785542,-0.034200822220299312,-0.64658389810444805,-0.0080514430903199687,-0.0069282499538975114,-0.003048971552103796,-0.0056178183212866372,-0.0056599099317202698,-0.20205193527729756,-0.54244979969741181,-0.15969239797382817,0.36319038828741773,0.0059293553800280089,0.0049994814195486936,0.0035289163122721721
0.4260844509048074,-0.12378703692439695,-0.034288111802410405,-0.6479443908321173,-0.0080551891527631501,-0.0068192906780925096,-0.0030190809816036611,-0.005589779350849252,-0.00563117638038924,-0.20367661560537423,-0.5424449727921965,-0.15889718779001377,0.36405400196064142,0.0058414215736286119,0.004996852043772539,0.0035161315102601445
0.43221846689272336,-0.12500506595615382,-0.034375052590505994,-0.64930304950070117,-0.0080597584374026959,-0.0067134754506998871,-0.0029896271314731114,-0.0055611578871872262,-0.0056018819709324911,-0.20529503310026237,-0.54243923394660243,-0.15810703639315868,0.36491378609617092,0.0057561363544430793,0.0049927081468147142,0.0035026439499048134
0.4383524828806393,-0.12616949455593116,-0.034461625745441891,-0.65065914640876266,-0.0080651034030879819,-0.0066106798294290952,-0.002960609305513221,-0.0055320274099174456,-0.0055720992151017815,-0.20690670520710144,-0.54243263617892035,-0.15732202266503947,0.36576949743495502,0.0056733860714560033,0.0049871523922431216,0.0034885238675730207
0.4444864988685553,-0.12728253615634746,-0.034547814026052615,-0.65201201753855653,-0.0080711792845998501,-0.0065107851511439973,-0.0029320258460032219,-0.0055024551505577319,-0.0055418944310144007,-0.20851119307668725,-0.54242522934090276,-0.15654221593136453,0.36662091656543455,0.0055930630407770498,0.0049802809057361988,0.0034738356710615616
0.45062051485647125,-0.12834630096204647,-0.034633601745726168,-0.65336105845192816,-0.0080779439164803592,-0.0064136782894662538,-0.0029038742759003376,-0.005472502646815554,-0.005511328294027543,-0.21010809908447817,-0.54241706044336813,-0.15576767623175039,0.36746784643974734,0.0055150652207152807,0.0049721837446306122,0.0034586384501751567
0.4567545308443872,-0.12936280024281746,-0.034718974612419774,-0.65470571803694877,-0.0080853575590108286,-0.0063192513862678178,-0.0028761514058295357,-0.0054422262115448759,-0.0054804563022307143,-0.2116970618556106,-0.54240817384117102,-0.1549984559482552,0.36831010968642436,0.0054392958539489725,0.004962945276545839,0.0034429864217693424
0.4628885468323032,-0.13033395112330834,-0.034803919592551857,-0.6560454936475747,-0.008093382733949557,-0.006227401591206644,-0.0028488534359939499,-0.0054116773743039656,-0.0054493292149206838,-0.21327775319499048,-0.54239861133497802,-0.15423460046506274,0.36914754682414458,0.0053656631544881477,0.0049526445683954366,0.0034269293464270264
0.46902256282021915,-0.13126158245294703,-0.034888424865277184,-0.65737992831529468,-0.008101984080615186,-0.006138030827727594,-0.0028219760569199713,-0.0053809033038848333,-0.0054179934724351104,-0.21484987701586761,-0.54238841233556712,-0.15347614788938777,0.36998001549462195,0.0052940800438016937,0.0049413557788269271,0.0034105129180665018
0.4751565788081351,-0.13214743972405796,-0.034972479765542956,-0.65870860749442561,-0.0081111282245576611,-0.0060510455648941138,-0.0027955145314854115,-0.0053499471795323489,-0.0053864915647509849,-0.21641316717417694,-0.54237761406205232,-0.15272312945879041,0.37080738923143158,0.005224463882739552,0.0049291484899998935,0.0033937791077860218
0.4812905947960511,-0.13299318881238442,-0.035056074676233472,-0.66003115499294784,-0.0081207836504441442,-0.0059663565860437404,-0.0027694637595124479,-0.0053188485144851621,-0.0053548623524732322,-0.2179673843187927,-0.5423662516824147,-0.15197557051246227,0.3716295557636401,0.0051567361989335201,0.0049160879918019613,0.0033767664688144207
0.48742461078396704,-0.13380041996256348,-0.035139200940750369,-0.66134722978934157,-0.0081309205833348212,-0.0058838787689599083,-0.0027438183390841712,-0.005287643459945349,-0.0053231413685055524,-0.21951231385442832,-0.54235435841309709,-0.1512334909115623,0.37244641585274835,0.0050908224444762484,0.0049022355658845922,0.0033595104211389809
0.493558626771883,-0.13457065210670641,-0.035221850817654443,-0.6626565238058163,-0.0081415108821710803,-0.0058035308829618862,-0.0027185726248646273,-0.0052563650907968924,-0.0052913611016957339,-0.2210477647787234,-0.54234196563784498,-0.15049690506579216,0.37325788257920961,0.005026651780610532,0.0048876487619402241,0.0033420435153525977
0.49969264275979897,-0.1353053365852025,-0.035304017426986467,-0.6639587594416988,-0.0081525279410869546,-0.005725235393536884,-0.0026937207757554349,-0.0052250436591015385,-0.0052595512483440392,-0.22257356795812805,-0.54232910303807191,-0.14976582232054084,0.37406388039130084,0.0049641568652205245,0.0048723816382291356,0.0033243956678150784
0.5058266587477149,-0.13600586030003073,-0.035385694676496819,-0.66525368686622433,-0.0081639465951734991,-0.0056489182717457606,-0.0026692567938037129,-0.0051937068199329325,-0.0052277389361446488,-0.224089574080718,-0.54231579869758317,-0.14904024755046869,0.37486434400705382,0.0049032736456793482,0.0048564849762217028,0.003306594372151484
0.5119606747356309,-0.13667354894397338,-0.035466877202073498,-0.66654108184171246,-0.0081757430328279392,-0.0055745088143910847,-0.0026451745607095388,-0.0051623798426189216,-0.0051959489337033158,-0.22559565222451008,-0.54230207918708528,-0.14832018145890424,0.37565921761534526,0.0048439411716785334,0.0048400064903281201,0.0032886648959312499
0.5180946907235469,-0.13730967026298915,-0.035547560327340466,-0.66782074398941982,-0.0081878947157502137,-0.0055019394759739512,-0.00262146787142655,-0.0051310858070451326,-0.0051642038452576174,-0.22709168879813621,-0.54228796965322001,-0.14760562072304242,0.37644845427203433,0.0047861014240884441,0.0048229910274285573,0.0032706304619900713
0.5242287067114628,-0.13791543695090847,-0.035627740018689555,-0.66909249496252288,-0.0082003803041910042,-0.0054311457081886736,-0.0025981304617676915,-0.0050998457796191639,-0.0051325242851375857,-0.22857758622626487,-0.54227349390977952,-0.14689655831348136,0.3772320151902655,0.0047296991492944513,0.0048054807449726469,0.0032525124115621059
0.5303627226993788,-0.13849200925316282,-0.035707412833724368,-0.67035617659971136,-0.0082131795861641339,-0.0053620658061370651,-0.0025751560314955721,-0.0050686789724042587,-0.0051009290354835576,-0.23005326157319775,-0.54225867451616949,-0.14619298387315188,0.37800986900745737,0.0046746817011841437,0.0047875152739465399,0.0032343303524955394
0.5364967386872947,-0.13904049755599976,-0.035786575878683002,-0.67161164938697338,-0.0082262734115964853,-0.0052946407634723476,-0.0025525382656257224,-0.0050376028913269814,-0.0050694351931514217,-0.2315186454967699,-0.54224353284543669,-0.14549488394583313,0.37878199121521761,0.0046209988964086915,0.004769131875565746,0.0032161022966662369
0.5426307546752107,-0.13956196490707198,-0.035865226774622866,-0.67285879113222713,-0.0082396436314928993,-0.0052288141362446874,-0.0025302708534845745,-0.0050066334730542563,-0.0050380583053816052,-0.23297368136271535,-0.54222808915204546,-0.14480224214768331,0.3795483636756774,0.0045686028800008861,0.0047503655886807269,0.0031978447863453088
0.5487647706631267,-0.14005742930700044,-0.035943363621739138,-0.67409749562559151,-0.008253273040851666,-0.0051645319134900076,-0.0025083475044092663,-0.0049757852088189057,-0.0050068124924840642,-0.23441832426202225,-0.54221236263851724,-0.14411503941545262,0.38030897410032011,0.0045174479968933699,0.0047312493638821396,0.0031795730088138925
0.5548987866510426,-0.14052786583471474,-0.036020984962501112,-0.67532767134969174,-0.0082671453248493402,-0.0051017423942659873,-0.0024867619610253566,-0.0049450712574895432,-0.0049757105598392066,-0.23585254005374612,-0.54219637151498579,-0.14343325426078837,0.38106381554551749,0.0044674906706068853,0.0047118141879679476,0.0031613009012233413
0.5610328026389586,-0.14097420871942176,-0.036098089750215293,-0.67654924036804653,-0.0082812450086601676,-0.0050403960717828131,-0.0024655080112319532,-0.0049145035505284229,-0.0049447641018651517,-0.23727630458357482,-0.54218013305291379,-0.14275686294966369,0.38181288599612317,0.0044186892909690214,0.0046920892023828769,0.0031430412476216936
0.5671668186268746,-0.14139735332244777,-0.036174677321769245,-0.67776213732474666,-0.0082955574107164958,-0.0049804455241696981,-0.0024445794986287907,-0.004884092888685492,-0.0049139835977874977,-0.23868960297754618,-0.54216366363722523,-0.14208583966086749,0.38255618799074009,0.0043710041090320902,0.004672101814166941,0.0031248057681540066
0.5733008346147905,-0.14179815797111811,-0.036250747370061356,-0.6789663084645019,-0.0083100685987568743,-0.0049218453109309869,-0.0024239703310571896,-0.0048538490301286057,-0.0048833784988996662,-0.2400924289129098,-0.54214697881640472,-0.14142015667360022,0.38329372824109775,0.004324397137332305,0.0046518777982659564,0.0031066052004996053
0.5794348506027065,-0.14217744568462642,-0.036326299917078211,-0.68016171071294373,-0.008324765348464035,-0.0048645518748976586,-0.002403674487786691,-0.0048237807713969183,-0.0048529573087017254,-0.24148478393301973,-0.54213009334827866,-0.14075978454594945,0.38402551727562839,0.0042788320560608814,0.0046314413932090678,0.0030884493747219879
0.5855688665906225,-0.14253600583621948,-0.036401335290243794,-0.68134831086205172,-0.0083396351047766871,-0.0048085234497345242,-0.0023836860258062745,-0.0047938960223954169,-0.0048227276571358255,-0.24286667685777732,-0.54211302124224725,-0.14010469225611141,0.38475156913166558,0.0042342741255723187,0.0046108153916162558,0.0030703472824677395
0.5917028825785384,-0.14287459573182518,-0.03647585410094762,-0.68252608482060384,-0.0083546659456556586,-0.0047537199725895167,-0.0023639990850993441,-0.0047642018754687696,-0.004792696368949332,-0.24423812323517702,-0.54209577579971036,-0.13945484733491856,0.38547190107074059,0.0041906901041565978,0.0045900212249457388,0.0030523071406488135
0.5978368985664544,-0.14319394208825217,-0.03654985722349393,-0.68369501689613399,-0.0083698465479693229,-0.004700103001389541,-0.0023446078928547913,-0.0047347046687206138,-0.0047628695263458578,-0.24559914480064765,-0.54207836965248979,-0.13881021600599519,0.38618653330058983,0.004148048170281156,0.0045690790423548594,0.0030343364498815984
0.6039709145543704,-0.14349474243331886,-0.036623345775112399,-0.68485509912835474,-0.0083851661553888054,-0.0046476356365975999,-0.0023255067668950624,-0.0047054100443834884,-0.0047332525267289359,-0.24694976897620588,-0.54206081479843005,-0.13817076331516404,0.38689548871832435,0.0041063178494661536,0.0045480077847354144,0.003016442048364563
0.6101049305422863,-0.14377766644518714,-0.036696321097980461,-0.68600633068706462,-0.0084006145482658466,-0.0045962824473046717,-0.0023066901185099489,-0.0046763230028435991,-0.0047038501361407374,-0.24829002842403669,-0.5420431226346214,-0.1375364532407414,0.38759879268162961,0.004065469945742143,0.0045268252545490103,0.0029986301616898425
0.6162389465302023,-0.1440433572222192,-0.03676878474255095,-0.68714871731283489,-0.0084161820153190077,-0.0045460094013419095,-0.0022881524546574986,-0.0046474479524511603,-0.0046746665385222676,-0.24961996062729278,-0.54202530398902005,-0.13690724879863342,0.38829647279510698,0.004025476477077284,0.0045055481813068418,0.0029809064487634376
0.6223729625181182,-0.14429243248072343,-0.036840738451536702,-0.68828227078855619,-0.0084318593269454723,-0.0044967837991138305,-0.002269888379561298,-0.0046187887553692953,-0.0046457053810448779,-0.25093960748789401,-0.54200736915033665,-0.13628311214676381,0.38898855870653554,0.003986310614394529,0.0044841922828531191,0.0029632760441057615
0.6285069785060342,-0.14452548569279552,-0.036912184144897817,-0.68940700845078251,-0.0084476377100834443,-0.0044485742109834732,-0.0022518925958498288,-0.0045903487699354949,-0.004616969815986062,-0.25224901495548513,-0.54198932789597498,-0.13566400468060133,0.3896750819194435,0.0039479466241566031,0.0044627723230230669,0.0029457435969384637
0.6346409944939502,-0.14474308717105513,-0.036983123906108799,-0.6905229527423703,-0.0084635088245602584,-0.004401350418042153,-0.0022341599053173401,-0.0045621308898638382,-0.0045884625394756271,-0.25354823268932103,-0.5419711895182896,-0.13504988711829563,0.39035607562277125,0.0039103598143477875,0.0044413021659756094,0.0029283133073434689
0.6407750104818661,-0.14494578509777761,-0.037053559969321498,-0.69163013079569957,-0.0084794647408047118,-0.0043550833560362205,-0.0022166852093061756,-0.0045341375804434291,-0.0045601858272651986,-0.25483731374060731,-0.54195296284948924,-0.13444071958162138,0.39103157453160864,0.0038735264834990788,0.0044197948272332267,0.0029109889596624105
0.6530430424576981,-0.14530855890493982,-0.037192930513802305,-0.69381831806683258,-0.0085116011932297366,-0.0042653087046602136,-0.002182489924779739,-0.0044788326156130469,-0.0045043313178444507,-0.25738529232740787,-0.5419162781768222,-0.13323707313271499,0.39236623328912862,0.0038020301545021121,0.0043767167137399995,0.0028766713464247642
0.6640842712359468,-0.1455891634306945,-0.037316666331419855,-0.69575805689766046,-0.0085407421186439163,-0.0041875137733722945,-0.002152547386823691,-0.0044298432526076381,-0.0044548661123567923,-0.2596443936092267,-0.54188303883783029,-0.13217031199170376,0.39354900613742244,0.0037400412223300627,0.0043379340593475823,0.0028461782956202761
0.6751255000141956,-0.14582909645512768,-0.037438811188974498,-0.69767000165635451,-0.0085700512372999596,-0.0041124141504140701,-0.0021233660181570724,-0.00438160361736203,-0.0044061674341335736,-0.26187161263285497,-0.54184963516650875,-0.13111894541285338,0.39471457723222347,0.0036801654027414478,0.004299199434305105,0.002816071444703412
0.6861667287924443,-0.14603086082156796,-0.037559380526243129,-0.69955440621636877,-0.0085994943880056511,-0.0040398754864025893,-0.0020949195318888639,-0.0043341162352016106,-0.0043582369451464634,-0.26406732033234764,-0.5418160972481586,-0.130082738041396,0.39586317033791718,0.0036222944903005479,0.0042605635561434891,0.0027863612379018777
0.6972079575706931,-0.14619682117503099,-0.037678394172866933,-0.70141161342228608,-0.0086290408940510512,-0.0039697724623654193,-0.0020671828640266947,-0.0042873817254502553,-0.0043110744614726221,-0.26623196327389831,-0.54178246752534287,-0.12906143041142731,0.39699505242649147,0.0035663277226677349,0.0042220718572213599,0.0027570560242038545
0.7082491863489419,-0.14632916094937795,-0.037795869363426923,-0.70324192693501419,-0.0086586622153999662,-0.0039019872512010998,-0.0020401316984942062,-0.0042413981696567769,-0.0042646773122530747,-0.26836594589471086,-0.54174877286853129,-0.12805478487384295,0.39811046224913238,0.0035121705582143218,0.0041837641363636404,0.0027281617525023441
0.7192904151271906,-0.14642993460376494,-0.037911825324649748,-0.70504569568067088,-0.0086883324894700253,-0.0038364094799682815,-0.0020137427640491822,-0.0041961621040788009,-0.0042190413312938688,-0.27046971073356096,-0.54171504237491241,-0.12706255218768742,0.3992096581363398,0.0034597348222539194,0.0041456757693630955,0.0026996826644949175
0.7303316439054394,-0.1465010663659273,-0.03802628200039581,-0.70682328586886733,-0.0087180281149953458,-0.0037729355720866943,-0.0019879937083930764,-0.0041516685778802929,-0.0041741609102663004,-0.27254371118584969,-0.54168130337940879,-0.12608448287344459,0.4002929027206234,0.003408937960319317,0.0041078379035945963,0.0026716214125226431
